chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	130642	135735	ZMO1_ZMO0142,ZMO1_ZMO0143,ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0142	1	.	+	ZMO1_ZMO0142	YggS family pyridoxal phosphate enzyme	AVZ41502.1
ZM4	130642	135735	ZMO1_ZMO0142,ZMO1_ZMO0143,ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0143	1	.	+	ZMO1_ZMO0143	ABC transporter related protein	AVZ41503.1
ZM4	130642	135735	ZMO1_ZMO0142,ZMO1_ZMO0143,ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0144	1	.	+	nadB	L-aspartate oxidase	AVZ41504.1
ZM4	130642	135735	ZMO1_ZMO0142,ZMO1_ZMO0143,ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0145	1	.	+	ZMO1_ZMO0145	peptidase M28	AVZ41505.2
ZM4	130642	132439	ZMO1_ZMO0142,ZMO1_ZMO0143;1	ZMO1_ZMO0142	1	.	+	ZMO1_ZMO0142	YggS family pyridoxal phosphate enzyme	AVZ41502.1
ZM4	130642	132439	ZMO1_ZMO0142,ZMO1_ZMO0143;1	ZMO1_ZMO0143	1	.	+	ZMO1_ZMO0143	ABC transporter related protein	AVZ41503.1
ZM4	132440	135728	ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0144	1	.	+	nadB	L-aspartate oxidase	AVZ41504.1
ZM4	132440	135728	ZMO1_ZMO0144,ZMO1_ZMO0145;1	ZMO1_ZMO0145	1	.	+	ZMO1_ZMO0145	peptidase M28	AVZ41505.2
ZM4	136333	137295	ZMO1_ZMO0148;1	ZMO1_ZMO0148	1	.	-	ZMO1_ZMO0148	uncharacterized protein	AVZ41506.1
ZM4	137233	138079	ZMO1_ZMO0149;2	ZMO1_ZMO0149	2	.	-	trmB	tRNA (guanine-N(7)-)-methyltransferase	AVZ41507.1
ZM4	137365	138082	ZMO1_ZMO0149;1	ZMO1_ZMO0149	1	.	-	trmB	tRNA (guanine-N(7)-)-methyltransferase	AVZ41507.1
ZM4	138083	138989	ZMO1_ZMO0150;1	ZMO1_ZMO0150	1	.	-	ZMO1_ZMO0150	GCN5-related N-acetyltransferase	AVZ41508.1
ZM4	139015	140551	ZMO1_ZMO0152;1	ZMO1_ZMO0152	1	.	-	pyk	pyruvate kinase	AVZ41509.1
ZM4	140730	141440	ZMO1_ZMO2043;1	ZMO1_ZMO2043	1	.	+	ZMO1_ZMO2043	DUF2312 domain-containing protein	QIZ64058.1
ZM4	140782	141040	ZMO1_ZMO2043;2	ZMO1_ZMO2043	2	.	+	ZMO1_ZMO2043	DUF2312 domain-containing protein	QIZ64058.1
ZM4	141441	143463	ZMO1_ZMO0153,ZMO1_ZMO0154,ZMO1_ZMO0155;1	ZMO1_ZMO0153	1	.	+	yebC	YebC/PmpR family DNA-binding regulatory protein	AVZ41510.1
ZM4	141441	143463	ZMO1_ZMO0153,ZMO1_ZMO0154,ZMO1_ZMO0155;1	ZMO1_ZMO0154	1	.	+	ruvC	crossover junction endodeoxyribonuclease RuvC	AVZ41511.1
ZM4	141441	143463	ZMO1_ZMO0153,ZMO1_ZMO0154,ZMO1_ZMO0155;1	ZMO1_ZMO0155	1	.	+	ruvA	Holliday junction DNA helicase RuvA	AVZ41512.1
ZM4	141493	142780	ZMO1_ZMO0153,ZMO1_ZMO0154;1	ZMO1_ZMO0153	1	.	+	yebC	YebC/PmpR family DNA-binding regulatory protein	AVZ41510.1
ZM4	141493	142780	ZMO1_ZMO0153,ZMO1_ZMO0154;1	ZMO1_ZMO0154	1	.	+	ruvC	crossover junction endodeoxyribonuclease RuvC	AVZ41511.1
ZM4	142822	143463	ZMO1_ZMO0155;1	ZMO1_ZMO0155	1	.	+	ruvA	Holliday junction DNA helicase RuvA	AVZ41512.1
ZM4	143427	143931	ZMO1_ZMO0156;1	ZMO1_ZMO0156	1	.	-	ZMO1_ZMO0156	uncharacterized protein	AVZ41513.1
ZM4	143464	146212	ZMO1_ZMO0158;1	ZMO1_ZMO0158	1	.	+	ruvB	Holliday junction DNA helicase RuvB	AVZ41515.1
ZM4	144064	145036	ZMO1_ZMO0157;1	ZMO1_ZMO0157	1	.	-	lhdA	lactate dehydrogenase LdhA	AVZ41514.1
ZM4	145169	146212	ZMO1_ZMO0158;2	ZMO1_ZMO0158	2	.	+	ruvB	Holliday junction DNA helicase RuvB	AVZ41515.1
ZM4	146284	149276	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164;1	ZMO1_ZMO0160	1	.	+	ZMO1_ZMO0160	thioesterase superfamily protein	AVZ41516.1
ZM4	146284	149276	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164;1	ZMO1_ZMO0161	1	.	+	tolQ	MotA/TolQ/ExbB proton channel	AVZ41517.1
ZM4	146284	149276	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164;1	ZMO1_ZMO0162	1	.	+	tolR	Tol-Pal cell envelope complex membrane spanning protein TolR	AVZ41518.1
ZM4	146284	149276	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164;1	ZMO1_ZMO0164	1	.	+	tolA	Tol-Pal cell envelope complex membrane achoring protein TolA	AVZ41519.1
ZM4	146353	150718	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164,ZMO1_ZMO0165;1	ZMO1_ZMO0160	1	.	+	ZMO1_ZMO0160	thioesterase superfamily protein	AVZ41516.1
ZM4	146353	150718	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164,ZMO1_ZMO0165;1	ZMO1_ZMO0161	1	.	+	tolQ	MotA/TolQ/ExbB proton channel	AVZ41517.1
ZM4	146353	150718	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164,ZMO1_ZMO0165;1	ZMO1_ZMO0162	1	.	+	tolR	Tol-Pal cell envelope complex membrane spanning protein TolR	AVZ41518.1
ZM4	146353	150718	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164,ZMO1_ZMO0165;1	ZMO1_ZMO0164	1	.	+	tolA	Tol-Pal cell envelope complex membrane achoring protein TolA	AVZ41519.1
ZM4	146353	150718	ZMO1_ZMO0160,ZMO1_ZMO0161,ZMO1_ZMO0162,ZMO1_ZMO0164,ZMO1_ZMO0165;1	ZMO1_ZMO0165	1	.	+	tolB	Tol-Pal envelope complex beta propeller repeat protein TolB	AVZ41520.1
ZM4	149280	150718	ZMO1_ZMO0165;1	ZMO1_ZMO0165	1	.	+	tolB	Tol-Pal envelope complex beta propeller repeat protein TolB	AVZ41520.1
ZM4	150724	151362	ZMO1_ZMO0166;1	ZMO1_ZMO0166	1	.	+	ZMO1_ZMO0166	peptidoglycan-associated lipoprotein	AVZ41521.1
ZM4	151393	153231	ZMO1_ZMO2000;1	ZMO1_ZMO2000	1	.	-	ZMO1_ZMO2000	AcrB/AcrD/AcrF family protein	AVZ41522.1
ZM4	152323	153089	ZM4_predicted_RNA_+;1	ZM4_predicted_RNA_+	1	.	+	NA	NA	NA
ZM4	152523	152939	ZMO1_ZMO2000;2	ZMO1_ZMO2000	2	.	-	ZMO1_ZMO2000	AcrB/AcrD/AcrF family protein	AVZ41522.1
ZM4	153191	154073	ZMO1_ZMO0169;1	ZMO1_ZMO0169	1	.	-	ZMO1_ZMO0169	short-chain dehydrogenase/reductase	AVZ41523.1
ZM4	154111	155601	ZMO1_ZMO2044;1	ZMO1_ZMO2044	1	.	+	soxR	redox-sensitive transcriptional activator SoxR	QIZ64059.1
ZM4	154131	154923	ZMO1_ZMO2044;2	ZMO1_ZMO2044	2	.	+	soxR	redox-sensitive transcriptional activator SoxR	QIZ64059.1
ZM4	157644	159670	ZMO1_ZMO0172;1	ZMO1_ZMO0172	1	.	+	thiC	thiamine biosynthesis protein ThiC	AVZ41524.1
ZM4	159645	160607	ZMO1_ZMO0173;2	ZMO1_ZMO0173	2	.	-	zapA	cell division protein ZapA	AVZ41525.1
ZM4	159701	160555	ZMO1_ZMO0173;1	ZMO1_ZMO0173	1	.	-	zapA	cell division protein ZapA	AVZ41525.1
ZM4	160684	161146	ZMO1_ZMO0174;1	ZMO1_ZMO0174	1	.	-	ZMO1_ZMO0174	putative SnoaL-like polynucleotide cyclase	AVZ41526.1
ZM4	161295	161624	ZMO1_ZMO0175;1	ZMO1_ZMO0175	1	.	-	ZMO1_ZMO0175	uncharacterized protein	AVZ41527.1
ZM4	161455	164891	ZMO1_ZMO0176,ZMO1_ZMO0177;1	ZMO1_ZMO0176	1	.	+	tklB	transketolase	AVZ41528.1
ZM4	161455	164891	ZMO1_ZMO0176,ZMO1_ZMO0177;1	ZMO1_ZMO0177	1	.	+	gap	type I glyceraldehyde-3-phosphate dehydrogenase	AVZ41529.1
ZM4	164892	166329	ZMO1_ZMO0178;1	ZMO1_ZMO0178	1	.	+	pgk	phosphoglycerate kinase	AVZ41530.1
ZM4	166931	168102	ZMO1_ZMO0179;2	ZMO1_ZMO0179	2	.	+	fbaB	fructose-bisphosphate aldolase	AVZ41531.1
ZM4	166934	168387	ZMO1_ZMO0179;1	ZMO1_ZMO0179	1	.	+	fbaB	fructose-bisphosphate aldolase	AVZ41531.1
ZM4	168081	169335	ZMO1_ZMO0180;1	ZMO1_ZMO0180	1	.	-	ispG	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase	AVZ41532.1
ZM4	169472	171104	ZMO1_ZMO0182;1	ZMO1_ZMO0182	1	.	+	ahcY	S-adenosyl-L-homocysteine hydrolase	AVZ41533.1
ZM4	171183	173119	ZMO1_ZMO0183;1	ZMO1_ZMO0183	1	.	-	ZMO1_ZMO0183	ABC transporter-like protein	AVZ41534.1
ZM4	171346	173117	ZMO1_ZMO0183;2	ZMO1_ZMO0183	2	.	-	ZMO1_ZMO0183	ABC transporter-like protein	AVZ41534.1
ZM4	173480	173976	ZMO1_ZMO0184;2	ZMO1_ZMO0184	2	.	+	ZMO1_ZMO0184	hypothetical protein	AVZ41535.1
ZM4	173604	173976	ZMO1_ZMO0184;1	ZMO1_ZMO0184	1	.	+	ZMO1_ZMO0184	hypothetical protein	AVZ41535.1
ZM4	173977	174046	ZM4_predicted_RNA_+;2	ZM4_predicted_RNA_+	2	.	+	NA	NA	NA
ZM4	173977	177223	ZMO1_ZMO0186,ZMO1_ZMO0187;1	ZMO1_ZMO0186	1	.	+	cysS	cysteinyl-tRNA synthetase	AVZ41536.1
ZM4	173977	177223	ZMO1_ZMO0186,ZMO1_ZMO0187;1	ZMO1_ZMO0187	1	.	+	aroH	3-deoxy-7-phosphoheptulonate synthase	AVZ41537.1
ZM4	174126	175839	ZMO1_ZMO0186;1	ZMO1_ZMO0186	1	.	+	cysS	cysteinyl-tRNA synthetase	AVZ41536.1
ZM4	175840	177214	ZMO1_ZMO0187;1	ZMO1_ZMO0187	1	.	+	aroH	3-deoxy-7-phosphoheptulonate synthase	AVZ41537.1
ZM4	177224	177299	ZMO1_ZMOt002;1	ZMO1_ZMOt002	1	.	+	ZMO1_ZMOt002	tRNA-Glu	-
ZM4	177611	180183	ZMO1_ZMO0188;1	ZMO1_ZMO0188	1	.	+	fhuE	outer membrane receptor for ferric iron uptake	AVZ41538.1
ZM4	177747	180300	ZMO1_ZMO0188;2	ZMO1_ZMO0188	2	.	+	fhuE	outer membrane receptor for ferric iron uptake	AVZ41538.1
ZM4	180023	182532	ZMO1_ZMO0189,ZMO1_ZMO0190;1	ZMO1_ZMO0189	1	.	-	sdaA	L-serine dehydratase 1	AVZ41539.1
ZM4	180023	182532	ZMO1_ZMO0189,ZMO1_ZMO0190;1	ZMO1_ZMO0190	1	.	-	ZMO1_ZMO0190	RpiR family transcriptional regulator	AVZ41540.1
ZM4	180089	181503	ZMO1_ZMO0189;1	ZMO1_ZMO0189	1	.	-	sdaA	L-serine dehydratase 1	AVZ41539.1
ZM4	181591	182516	ZMO1_ZMO0190;1	ZMO1_ZMO0190	1	.	-	ZMO1_ZMO0190	RpiR family transcriptional regulator	AVZ41540.1
ZM4	182842	185051	ZMO1_ZMO0191,ZMO1_ZMO0192;1	ZMO1_ZMO0191	1	.	-	ZMO1_ZMO0191	DSBA oxidoreductase	AVZ41541.1
ZM4	182842	185051	ZMO1_ZMO0191,ZMO1_ZMO0192;1	ZMO1_ZMO0192	1	.	-	ZMO1_ZMO0192	putative Zn-dependent metallopeptidase	AVZ41542.1
ZM4	185321	188097	ZMO1_ZMO0193;2	ZMO1_ZMO0193	2	.	-	ZMO1_ZMO0193	Rne/Rng family ribonuclease	AVZ41543.1
ZM4	185332	188479	ZMO1_ZMO0193;1	ZMO1_ZMO0193	1	.	-	ZMO1_ZMO0193	Rne/Rng family ribonuclease	AVZ41543.1
ZM4	188590	189685	ZMO1_ZMO0195;1	ZMO1_ZMO0195	1	.	+	amiA	N-acetylmuramoyl-L-alanine amidase	AVZ41544.1
ZM4	189686	192427	ZMO1_ZMO0197;1	ZMO1_ZMO0197	1	.	+	ZMO1_ZMO0197	1A family penicillin-binding protein	AVZ41545.1
ZM4	189846	192425	ZMO1_ZMO0197;2	ZMO1_ZMO0197	2	.	+	ZMO1_ZMO0197	1A family penicillin-binding protein	AVZ41545.1
ZM4	192464	193836	ZMO1_ZMO0198;1	ZMO1_ZMO0198	1	.	+	prfB	peptide chain release factor 2	AVZ41546.1
ZM4	193592	194442	ZMO1_ZMO0199;1	ZMO1_ZMO0199	1	.	-	lexA	SOS-response transcriptional repressor LexA	AVZ41547.1
ZM4	193710	194448	ZMO1_ZMO0199;2	ZMO1_ZMO0199	2	.	-	lexA	SOS-response transcriptional repressor LexA	AVZ41547.1
ZM4	194515	196183	ZMO1_ZMO0200,ZMO1_ZMO0201;1	ZMO1_ZMO0200	1	.	-	trpD	anthranilate phosphoribosyltransferase	AVZ41548.1
ZM4	194515	196183	ZMO1_ZMO0200,ZMO1_ZMO0201;1	ZMO1_ZMO0201	1	.	-	trpG	glutamine amidotransferase of anthranilate synthase	AVZ41549.2
ZM4	196982	199074	ZMO1_ZMO0202;1	ZMO1_ZMO0202	1	.	+	mcpA1	methyl-accepting chemotaxis sensory transducer	AVZ41550.1
ZM4	199032	199598	ZMO1_ZMO0203;1	ZMO1_ZMO0203	1	.	-	pbrR	MerR family transcriptional regulator	AVZ41551.1
ZM4	199488	200481	ZMO1_ZMO0204;1	ZMO1_ZMO0204	1	.	+	czcD	cation efflux protein	AVZ41552.1
ZM4	199614	200481	ZMO1_ZMO0204;2	ZMO1_ZMO0204	2	.	+	czcD	cation efflux protein	AVZ41552.1
ZM4	200239	204280	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;2	ZMO1_ZMO0205	2	.	-	ZMO1_ZMO0205	NAD-dependent epimerase/dehydratase	AVZ41553.1
ZM4	200239	204280	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;2	ZMO1_ZMO0206	2	.	-	proB	glutamate 5-kinase	AVZ41554.1
ZM4	200239	204280	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;2	ZMO1_ZMO0207	2	.	-	obgE	GTP-binding protein Obg/CgtA	AVZ41555.1
ZM4	200239	204280	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;2	ZMO1_ZMO0208	2	.	-	ZMO1_ZMO0208	GCN5-related N-acetyltransferase	AVZ41556.1
ZM4	200250	204091	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;1	ZMO1_ZMO0205	1	.	-	ZMO1_ZMO0205	NAD-dependent epimerase/dehydratase	AVZ41553.1
ZM4	200250	204091	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;1	ZMO1_ZMO0206	1	.	-	proB	glutamate 5-kinase	AVZ41554.1
ZM4	200250	204091	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;1	ZMO1_ZMO0207	1	.	-	obgE	GTP-binding protein Obg/CgtA	AVZ41555.1
ZM4	200250	204091	ZMO1_ZMO0205,ZMO1_ZMO0206,ZMO1_ZMO0207,ZMO1_ZMO0208;1	ZMO1_ZMO0208	1	.	-	ZMO1_ZMO0208	GCN5-related N-acetyltransferase	AVZ41556.1
ZM4	204092	204209	ZM4_predicted_RNA_-;12	ZM4_predicted_RNA_-	12	.	-	NA	NA	NA
ZM4	204210	204646	ZMO1_ZMO0209;1	ZMO1_ZMO0209	1	.	-	rpmA	ribosomal protein L27	AVZ41557.1
ZM4	204624	205060	ZMO1_ZMO0211;1	ZMO1_ZMO0211	1	.	-	rplU	ribosomal protein L21	AVZ41558.1
ZM4	205267	208678	ZMO1_ZMO0213;1	ZMO1_ZMO0213	1	.	-	shdA	AIDA autotransporter-like protein ShdA	AVZ41559.1
ZM4	208984	210539	ZMO1_ZMO0214;1	ZMO1_ZMO0214	1	.	-	dinF	multidrug and toxic compound extrusion (MATE) efflux family protein	AVZ41560.1
ZM4	208984	210438	ZMO1_ZMO0214;2	ZMO1_ZMO0214	2	.	-	dinF	multidrug and toxic compound extrusion (MATE) efflux family protein	AVZ41560.1
ZM4	210646	211728	ZMO1_ZMO0215;1	ZMO1_ZMO0215	1	.	+	ZMO1_ZMO0215	5-formyltetrahydrofolate cyclo-ligase	AVZ41561.1
ZM4	210652	211367	ZMO1_ZMO0215;2	ZMO1_ZMO0215	2	.	+	ZMO1_ZMO0215	5-formyltetrahydrofolate cyclo-ligase	AVZ41561.1
ZM4	211393	213146	ZMO1_ZMO0216;1	ZMO1_ZMO0216	1	.	-	ZMO1_ZMO0216	peptidase M23	AVZ41562.1
ZM4	211393	212964	ZMO1_ZMO0216;2	ZMO1_ZMO0216	2	.	-	ZMO1_ZMO0216	peptidase M23	AVZ41562.1
ZM4	213290	216261	ZMO1_ZMO0219;1	ZMO1_ZMO0219	1	.	+	helY	putative DEAD/DEAH box helicase	AVZ41563.1
ZM4	213317	216148	ZMO1_ZMO0219;2	ZMO1_ZMO0219	2	.	+	helY	putative DEAD/DEAH box helicase	AVZ41563.1
ZM4	216251	216777	ZMO1_ZMO0220;1	ZMO1_ZMO0220	1	.	+	fdxA	ferredoxin	AVZ41564.1
ZM4	216745	217601	ZMO1_ZMO0221;2	ZMO1_ZMO0221	2	.	+	ZMO1_ZMO0221	CarD family transcriptional regulator	AVZ41565.1
ZM4	216863	217601	ZMO1_ZMO0221;1	ZMO1_ZMO0221	1	.	+	ZMO1_ZMO0221	CarD family transcriptional regulator	AVZ41565.1
ZM4	217795	219153	ZMO1_ZMO0222,ZMO1_ZMO0223;1	ZMO1_ZMO0222	1	.	+	ZMO1_ZMO0222	DUF1330 domain-containing protein	AVZ41566.1
ZM4	217795	219153	ZMO1_ZMO0222,ZMO1_ZMO0223;1	ZMO1_ZMO0223	1	.	+	ZMO1_ZMO0223	putative auto-transporter adhesin head GIN domain	AVZ41567.1
ZM4	217811	218114	ZMO1_ZMO0222;1	ZMO1_ZMO0222	1	.	+	ZMO1_ZMO0222	DUF1330 domain-containing protein	AVZ41566.1
ZM4	218194	218988	ZMO1_ZMO0223;1	ZMO1_ZMO0223	1	.	+	ZMO1_ZMO0223	putative auto-transporter adhesin head GIN domain	AVZ41567.1
ZM4	218964	220783	ZMO1_ZMO0224,ZMO1_ZMO0225;1	ZMO1_ZMO0224	1	.	-	metW	putative methionine biosynthesis methylase MetW	AVZ41568.1
ZM4	218964	220783	ZMO1_ZMO0224,ZMO1_ZMO0225;1	ZMO1_ZMO0225	1	.	-	metX	homoserine O-acetyltransferase	AVZ41569.1
ZM4	220940	228108	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;1	ZMO1_ZMO0226	1	.	+	sdh	short-chain dehydrogenase/reductase SDR	AVZ41570.1
ZM4	220940	228108	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;1	ZMO1_ZMO0227	1	.	+	polA	DNA polymerase I	AVZ41571.1
ZM4	220940	228108	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;1	ZMO1_ZMO0228	1	.	+	ZMO1_ZMO0228	putative polisoprenol-linked O-antigen translocase	AVZ41572.1
ZM4	220940	228108	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;1	ZMO1_ZMO0229	1	.	+	ZMO1_ZMO0229	ABC-type transport system permease	AVZ41573.1
ZM4	220940	228108	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;1	ZMO1_ZMO0230	1	.	+	fepC	ferric enterobactin transport ATP-binding protein FepC	AVZ41574.1
ZM4	220942	227997	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;2	ZMO1_ZMO0226	2	.	+	sdh	short-chain dehydrogenase/reductase SDR	AVZ41570.1
ZM4	220942	227997	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;2	ZMO1_ZMO0227	2	.	+	polA	DNA polymerase I	AVZ41571.1
ZM4	220942	227997	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;2	ZMO1_ZMO0228	2	.	+	ZMO1_ZMO0228	putative polisoprenol-linked O-antigen translocase	AVZ41572.1
ZM4	220942	227997	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;2	ZMO1_ZMO0229	2	.	+	ZMO1_ZMO0229	ABC-type transport system permease	AVZ41573.1
ZM4	220942	227997	ZMO1_ZMO0226,ZMO1_ZMO0227,ZMO1_ZMO0228,ZMO1_ZMO0229,ZMO1_ZMO0230;2	ZMO1_ZMO0230	2	.	+	fepC	ferric enterobactin transport ATP-binding protein FepC	AVZ41574.1
ZM4	228091	228799	ZMO1_ZMO0231;1	ZMO1_ZMO0231	1	.	+	ZMO1_ZMO0231	uncharacterized protein	AVZ41575.1
ZM4	228881	229709	ZMO1_ZMO0232;1	ZMO1_ZMO0232	1	.	-	ZMO1_ZMO0232	SpoU type tRNA/rRNA methyltransferase	AVZ41576.1
ZM4	229874	229960	ZMO1_ZMOt003;1	ZMO1_ZMOt003	1	.	+	ZMO1_ZMOt003	tRNA-Tyr	-
ZM4	230210	230596	ZMO1_ZMO0233;1	ZMO1_ZMO0233	1	.	-	ZMO1_ZMO0233	uncharacterized protein	AVZ41577.1
ZM4	230669	232558	ZMO1_ZMO0234;1	ZMO1_ZMO0234	1	.	-	ZMO1_ZMO0234	protease Do	AVZ41578.1
ZM4	232741	233942	ZMO1_ZMO0236;1	ZMO1_ZMO0236	1	.	+	ZMO1_ZMO0236	Mrp family Chromosome partitioning ATPase	AVZ41579.1
ZM4	234003	234263	ZMO1_ZMO2046;1	ZMO1_ZMO2046	1	.	-	ZMO1_ZMO2046	hypothetical protein	QIZ64060.1
ZM4	234096	238761	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241;1	ZMO1_ZMO0238	1	.	+	atpH	ATP synthase F1 delta subunit	AVZ41580.1
ZM4	234096	238761	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241;1	ZMO1_ZMO0239	1	.	+	atpA	ATP synthase F0F1 alpha subunit	AVZ41581.1
ZM4	234096	238761	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241;1	ZMO1_ZMO0240	1	.	+	atpG1	ATP synthase F0F1 gamma subunit	AVZ41582.1
ZM4	234096	238761	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241;1	ZMO1_ZMO0241	1	.	+	atpD	ATP synthase F0F1 beta subunit	AVZ41583.1
ZM4	234108	239136	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241,ZMO1_ZMO0242;1	ZMO1_ZMO0238	1	.	+	atpH	ATP synthase F1 delta subunit	AVZ41580.1
ZM4	234108	239136	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241,ZMO1_ZMO0242;1	ZMO1_ZMO0239	1	.	+	atpA	ATP synthase F0F1 alpha subunit	AVZ41581.1
ZM4	234108	239136	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241,ZMO1_ZMO0242;1	ZMO1_ZMO0240	1	.	+	atpG1	ATP synthase F0F1 gamma subunit	AVZ41582.1
ZM4	234108	239136	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241,ZMO1_ZMO0242;1	ZMO1_ZMO0241	1	.	+	atpD	ATP synthase F0F1 beta subunit	AVZ41583.1
ZM4	234108	239136	ZMO1_ZMO0238,ZMO1_ZMO0239,ZMO1_ZMO0240,ZMO1_ZMO0241,ZMO1_ZMO0242;1	ZMO1_ZMO0242	1	.	+	atpC	ATP synthase F0F1 epsilon subunit	AVZ41584.1
ZM4	238768	238816	ZM4_predicted_RNA_+;4	ZM4_predicted_RNA_+	4	.	+	NA	NA	NA
ZM4	238781	239143	ZMO1_ZMO0242;1	ZMO1_ZMO0242	1	.	+	atpC	ATP synthase F0F1 epsilon subunit	AVZ41584.1
ZM4	239486	240330	ZMO1_ZMO0243;1	ZMO1_ZMO0243	1	.	-	ZMO1_ZMO0243	uncharacterized protein	AVZ41585.1
ZM4	240547	241057	ZMO1_ZMO0244;1	ZMO1_ZMO0244	1	.	-	ZMO1_ZMO0244	HU family DNA-binding protein	AVZ41586.1
ZM4	241375	243288	ZMO1_ZMO0246,ZMO1_ZMO0247;1	ZMO1_ZMO0246	1	.	+	hslV	ATP-dependent protease subunit HslV	AVZ41587.1
ZM4	241375	243288	ZMO1_ZMO0246,ZMO1_ZMO0247;1	ZMO1_ZMO0247	1	.	+	hslU	heat shock protein ATPase subunit HslU	AVZ41588.1
ZM4	243394	244058	ZMO1_ZMO0249;2	ZMO1_ZMO0249	2	.	+	rpmG	ribosomal protein L33	AVZ41589.1
ZM4	243499	243718	ZMO1_ZMO0249;1	ZMO1_ZMO0249	1	.	+	rpmG	ribosomal protein L33	AVZ41589.1
ZM4	243719	244862	ZMO1_ZMO0251;1	ZMO1_ZMO0251	1	.	+	ZMO1_ZMO0251	putative enamine deaminase RidA/yjgF	AVZ41591.1
ZM4	243760	244204	ZMO1_ZMO0250;1	ZMO1_ZMO0250	1	.	-	ZMO1_ZMO0250	response regulator receiver protein	AVZ41590.1
ZM4	244368	244856	ZMO1_ZMO0251;2	ZMO1_ZMO0251	2	.	+	ZMO1_ZMO0251	putative enamine deaminase RidA/yjgF	AVZ41591.1
